Term,Stamm,Sprache,Zeitraum
Fahrgemeinschaft,fahren,German,750 CE - present
Fahrgemeinschaft,Gemeinschaft,German,750 CE - present
Wirkungsquantum,Wirkung,German,750 CE - present
Wirkungsquantum,-s-,German,750 CE - present
Wirkungsquantum,Quantum,German,750 CE - present
Rotverschiebung,Rot,German,750 CE - present
Rotverschiebung,Verschiebung,German,750 CE - present
Blauverschiebung,Blau,German,750 CE - present
Blauverschiebung,Verschiebung,German,750 CE - present
Korpsgeist,esprit de corps,French,1600 CE - present
Vogelbeobachter,Vogel,German,750 CE - present
Vogelbeobachter,Beobachter,German,750 CE - present
Sprachmystik,Sprache,German,750 CE - present
Sprachmystik,Mystik,German,750 CE - present
Sprachmystiker,Sprache,German,750 CE - present
Sprachmystiker,Mystiker,German,750 CE - present
Sprechergruppe,Sprecher,German,750 CE - present
Sprechergruppe,Gruppe,German,750 CE - present
Prophetengefährte,Prophet,German,750 CE - present
Prophetengefährte,-en-,German,750 CE - present
Prophetengefährte,Gefährte,German,750 CE - present
Prophetengefährte,صَحابِيّ,Arabic,600 CE - present
Zaziki,τζατζίκι,Greek,1453 CE - present
Kartoffelstock,Härdöpfelstock,Alemannic German,not available
Kartoffelstock,Kartoffel,German,750 CE - present
Kartoffelstock,Stock,German,750 CE - present
Typenschild,Typ,German,750 CE - present
Typenschild,-en-,German,750 CE - present
Typenschild,Schild,German,750 CE - present
Dönerfleisch,Döner,German,750 CE - present
Dönerfleisch,Fleisch,German,750 CE - present
Großhirn,groß,German,750 CE - present
Großhirn,Hirn,German,750 CE - present
Hinterkante,hinter,German,750 CE - present
Hinterkante,Kante,German,750 CE - present
Unterflurbehälter,unterflur,German,750 CE - present
Unterflurbehälter,Behälter,German,750 CE - present
Fremdschämpotenzial,fremdschämen,German,750 CE - present
Fremdschämpotenzial,Potenzial,German,750 CE - present
Beutetier,Beute,German,750 CE - present
Beutetier,Tier,German,750 CE - present
Scharlachfieber,febris scarlatina,New Latin,not available
Scharlachfieber,Scharlach,German,750 CE - present
Scharlachfieber,Fieber,German,750 CE - present
Typschild,Typ,German,750 CE - present
Typschild,Schild,German,750 CE - present
Taverne,taverne,French,1600 CE - present
Panzerabwehrgeschütz,Panzer,German,750 CE - present
Panzerabwehrgeschütz,Abwehr,German,750 CE - present
Panzerabwehrgeschütz,Geschütz,German,750 CE - present
Einbildungskraft, ,Latin,700 BCE - 500 CE
Soldatenzopf,Soldat,German,750 CE - present
Soldatenzopf,-en-,German,750 CE - present
Soldatenzopf,Zopf,German,750 CE - present
Münzstätte,münzen,German,750 CE - present
Münzstätte,Stätte,German,750 CE - present
Teilstreitkraft,Teil,German,750 CE - present
Teilstreitkraft,Streitkraft,German,750 CE - present
Landstreitkraft,Land,German,750 CE - present
Landstreitkraft,Streitkraft,German,750 CE - present
Streitkolben,Streit,German,750 CE - present
Streitkolben,Kolben,German,750 CE - present
Perlmuttschicht,Perlmutt,German,750 CE - present
Perlmuttschicht,Schicht,German,750 CE - present
Bergmannssprache,Bergmann,German,750 CE - present
Bergmannssprache,-s-,German,750 CE - present
Bergmannssprache,Sprache,German,750 CE - present
Obstbaumgarten,Obstbaum,German,750 CE - present
Obstbaumgarten,Garten,German,750 CE - present
Woiwodschaft,województwo,Polish,not available
Verteidigungsfähigkeit,Verteidigung,German,750 CE - present
Verteidigungsfähigkeit,-s-,German,750 CE - present
Verteidigungsfähigkeit,Fähigkeit,German,750 CE - present
Stola,stōl,Middle High German,1050 CE - 1500 CE
Stola,stōla,Old High German,750 CE - 1050 CE
Stola,stola,Latin,700 BCE - 500 CE
Stola,στολή,Ancient Greek,1500 BCE - 300 BCE
Umweltverträglichkeitsprüfung,Umweltverträglichkeit,German,750 CE - present
Umweltverträglichkeitsprüfung,-s-,German,750 CE - present
Umweltverträglichkeitsprüfung,Prüfung,German,750 CE - present
Wurstsalat,Wurst,German,750 CE - present
Wurstsalat,Salat,German,750 CE - present
Drehzahlmesser,Drehzahl,German,750 CE - present
Drehzahlmesser,Messer,German,750 CE - present
Strukturbaum,Struktur,German,750 CE - present
Strukturbaum,Baum,German,750 CE - present
Rauchschicht,Rauch,German,750 CE - present
Rauchschicht,Schicht,German,750 CE - present
Rasenpflege,Rasen,German,750 CE - present
Rasenpflege,Pflege,German,750 CE - present
Dampfschicht,Dampf,German,750 CE - present
Dampfschicht,Schicht,German,750 CE - present
Regenspaß,Regen,German,750 CE - present
Regenspaß,Spaß,German,750 CE - present
Schiffsunfall,Schiff,German,750 CE - present
Schiffsunfall,-s-,German,750 CE - present
Schiffsunfall,Unfall,German,750 CE - present
Scheitholz,Scheit,German,750 CE - present
Scheitholz,Holz,German,750 CE - present
seilspringen,Seil,German,750 CE - present
seilspringen,springen,German,750 CE - present
Hüpfseil,hüpfen,German,750 CE - present
Hüpfseil,Seil,German,750 CE - present
Sprungseil,Sprung,German,750 CE - present
Sprungseil,Seil,German,750 CE - present
Springseil,springen,German,750 CE - present
Springseil,Seil,German,750 CE - present
Sicherheitsrisiko,Sicherheit,German,750 CE - present
Sicherheitsrisiko,-s-,German,750 CE - present
Sicherheitsrisiko,Risiko,German,750 CE - present
Sommerschlussverkauf,Sommer,German,750 CE - present
Sommerschlussverkauf,Schlussverkauf,German,750 CE - present
Winterschlussverkauf,Winter,German,750 CE - present
Winterschlussverkauf,Schlussverkauf,German,750 CE - present
Seuchenzentrum,Seuchen,German,750 CE - present
Seuchenzentrum,Zentrum,German,750 CE - present
Staugefahr,Stau,German,750 CE - present
Staugefahr,Gefahr,German,750 CE - present
Biologielehrer,Biologie,German,750 CE - present
Biologielehrer,Lehrer,German,750 CE - present
Stockflinte,Stock,German,750 CE - present
Stockflinte,Flinte,German,750 CE - present
Studienergebnis,Studie,German,750 CE - present
Studienergebnis,-n-,German,750 CE - present
Studienergebnis,Ergebnis,German,750 CE - present
Sternenglanz,Stern,German,750 CE - present
Sternenglanz,-en-,German,750 CE - present
Sternenglanz,Glanz,German,750 CE - present
Stückeinleitung,Stück,German,750 CE - present
Stückeinleitung,Einleitung,German,750 CE - present
Sturmlauf,Sturm,German,750 CE - present
Sturmlauf,Lauf,German,750 CE - present
Systemzwang,System,German,750 CE - present
Systemzwang,Zwang,German,750 CE - present
Styroloxid,Styrol,German,750 CE - present
Styroloxid,Oxid,German,750 CE - present
Tanzlied,Tanz,German,750 CE - present
Tanzlied,Lied,German,750 CE - present
Tanzlied,tanzen,German,750 CE - present
Testpflicht,Test,German,750 CE - present
Testpflicht,Pflicht,German,750 CE - present
Technoparty,Techno,German,750 CE - present
Technoparty,Party,German,750 CE - present
Teststrategie,Test,German,750 CE - present
Teststrategie,Strategie,German,750 CE - present
Turnverein,turnen,German,750 CE - present
Turnverein,Verein,German,750 CE - present
unendlichviel,unendlich,German,750 CE - present
unendlichviel,viel,German,750 CE - present
Unkrautvernichtung,Unkraut,German,750 CE - present
Unkrautvernichtung,Vernichtung,German,750 CE - present
Unkrautvernichtungsmittel,Unkrautvernichtung,German,750 CE - present
Unkrautvernichtungsmittel,-s-,German,750 CE - present
Unkrautvernichtungsmittel,Mittel,German,750 CE - present
Unkrautbekämpfungsmittel,Unkrautbekämpfung,German,750 CE - present
Unkrautbekämpfungsmittel,-s-,German,750 CE - present
Unkrautbekämpfungsmittel,Mittel,German,750 CE - present
Verbreitungsgebiet,Verbreitung,German,750 CE - present
Verbreitungsgebiet,-s-,German,750 CE - present
Verbreitungsgebiet,Gebiet,German,750 CE - present
Unkrautbekämpfung,Unkraut,German,750 CE - present
Unkrautbekämpfung,Bekämpfung,German,750 CE - present
Vernehmlassungsverfahren,Vernehmlassung,German,750 CE - present
Vernehmlassungsverfahren,-s-,German,750 CE - present
Vernehmlassungsverfahren,Verfahren,German,750 CE - present
Verteidigungsressort,Verteidigung,German,750 CE - present
Verteidigungsressort,-s-,German,750 CE - present
Verteidigungsressort,Ressort,German,750 CE - present
Videoplattform,Video,German,750 CE - present
Videoplattform,Plattform,German,750 CE - present
Videoportal,Video,German,750 CE - present
Videoportal,Portal,German,750 CE - present
Verzichtsleistung,Verzicht,German,750 CE - present
Verzichtsleistung,-s-,German,750 CE - present
Verzichtsleistung,Leistung,German,750 CE - present
Verzichtleistung,Verzicht,German,750 CE - present
Verzichtleistung,Leistung,German,750 CE - present
vollgasfest,Vollgas,German,750 CE - present
vollgasfest,fest,German,750 CE - present
Volkseigentum,Volk,German,750 CE - present
Volkseigentum,-s-,German,750 CE - present
Volkseigentum,Eigentum,German,750 CE - present
Wahrscheinlichkeitsrechnung,Wahrscheinlichkeit,German,750 CE - present
Wahrscheinlichkeitsrechnung,-s-,German,750 CE - present
Wahrscheinlichkeitsrechnung,Rechnung,German,750 CE - present
Wissenschaftsmagazin,Wissenschaft,German,750 CE - present
Wissenschaftsmagazin,-s-,German,750 CE - present
Wissenschaftsmagazin,Magazin,German,750 CE - present
Zielstellung,Ziel,German,750 CE - present
Zielstellung,Stellung,German,750 CE - present
Mittelstreckenrakete,Mittelstrecken,German,750 CE - present
Mittelstreckenrakete,Rakete,German,750 CE - present
Kuchenteig,Kuchen,German,750 CE - present
Kuchenteig,Teig,German,750 CE - present
Militärbündnis,Militär,German,750 CE - present
Militärbündnis,Bündnis,German,750 CE - present
Kampfhubschrauber,Kampf,German,750 CE - present
Kampfhubschrauber,Hubschrauber,German,750 CE - present
Polarkappe,polar,German,750 CE - present
Polarkappe,Kappe,German,750 CE - present
Eiskappe,Eis,German,750 CE - present
Eiskappe,Kappe,German,750 CE - present
Aerosolbombe,Aerosol,German,750 CE - present
Aerosolbombe,Bombe,German,750 CE - present
Insolvenzgefahr,Insolvenz,German,750 CE - present
Insolvenzgefahr,Gefahr,German,750 CE - present
Infektionszahl,Infektion,German,750 CE - present
Infektionszahl,-s-,German,750 CE - present
Infektionszahl,Zahl,German,750 CE - present
Infiziertenzahl,Infizierte,German,750 CE - present
Infiziertenzahl,-n-,German,750 CE - present
Infiziertenzahl,Zahl,German,750 CE - present
Infektionsgeschehen,Infektion,German,750 CE - present
Infektionsgeschehen,-s-,German,750 CE - present
Infektionsgeschehen,Geschehen,German,750 CE - present
Hurrikanzentrum,Hurrikan,German,750 CE - present
Hurrikanzentrum,Zentrum,German,750 CE - present
Hundefotze,Hund,German,750 CE - present
Hundefotze,-e-,German,750 CE - present
Hundefotze,Fotze,German,750 CE - present
Hundsfotze,Hund,German,750 CE - present
Hundsfotze,-s-,German,750 CE - present
Hundsfotze,Fotze,German,750 CE - present
Telefonhotline,Telefon,German,750 CE - present
Telefonhotline,Hotline,German,750 CE - present
Hotline,hotline,English,1550 CE - present
Himmelszeichen,Himmel,German,750 CE - present
Himmelszeichen,-s-,German,750 CE - present
Himmelszeichen,Zeichen,German,750 CE - present
Himmelstänzer,Himmel,German,750 CE - present
Himmelstänzer,-s-,German,750 CE - present
Himmelstänzer,Tänzer,German,750 CE - present
Graukäse,grau,German,750 CE - present
Graukäse,Käse,German,750 CE - present
Brillenrahmen,Brille,German,750 CE - present
Brillenrahmen,-n-,German,750 CE - present
Brillenrahmen,Rahmen,German,750 CE - present
Brillenbügel,Brille,German,750 CE - present
Brillenbügel,-n-,German,750 CE - present
Brillenbügel,Bügel,German,750 CE - present
Bifokalbrille,bifokal,German,750 CE - present
Bifokalbrille,Brille,German,750 CE - present
Brillensteg,Brille,German,750 CE - present
Brillensteg,-n-,German,750 CE - present
Brillensteg,Steg,German,750 CE - present
Zweistärkenbrille,zwei,German,750 CE - present
Zweistärkenbrille,Stärken,German,750 CE - present
Zweistärkenbrille,Brille,German,750 CE - present
Brillenglas,Brille,German,750 CE - present
Brillenglas,-n-,German,750 CE - present
Brillenglas,Glas,German,750 CE - present
Brillenreinigungstuch,Brille,German,750 CE - present
Brillenreinigungstuch,-n-,German,750 CE - present
Brillenreinigungstuch,Reinigungstuch,German,750 CE - present
Reinigungstuch,Reinigung,German,750 CE - present
Reinigungstuch,-s-,German,750 CE - present
Reinigungstuch,Tuch,German,750 CE - present
Giftköder,Gift,German,750 CE - present
Giftköder,Köder,German,750 CE - present
Mietnomade,Miete,German,750 CE - present
Mietnomade,Nomade,German,750 CE - present
Flugverbotszone,Flugverbot,German,750 CE - present
Flugverbotszone,-s-,German,750 CE - present
Flugverbotszone,Zone,German,750 CE - present
Mehrfachraketenwerfer,mehrfach,German,750 CE - present
Mehrfachraketenwerfer,Raketenwerfer,German,750 CE - present
Gulaschkommunismus,Gulasch,German,750 CE - present
Gulaschkommunismus,Kommunismus,German,750 CE - present
Gulaschkommunismus,gulyáskommunizmus,Hungarian,not available
Lenkflugkörper,lenken,German,750 CE - present
Lenkflugkörper,Flugkörper,German,750 CE - present
Sprachpathologie,Sprache,German,750 CE - present
Sprachpathologie,Pathologie,German,750 CE - present
Béchamelsauce,{{bor|de|fr|béchamel}},German,750 CE - present
Béchamelsauce,{{m+|de|Sauce}},German,750 CE - present
philharmonisch,philharmonique,French,1600 CE - present
Steuersystem,Steuer,German,750 CE - present
Steuersystem,System,German,750 CE - present
Tiefdruck,tief,German,750 CE - present
Tiefdruck,Druck,German,750 CE - present
Burschensprache,Burschen,German,750 CE - present
Burschensprache,Sprache,German,750 CE - present
Studentensprache,Studenten,German,750 CE - present
Studentensprache,Sprache,German,750 CE - present
Fußgängerübergang,Fußgänger,German,750 CE - present
Fußgängerübergang,Übergang,German,750 CE - present
Entwicklungsbiologie,Entwicklung,German,750 CE - present
Entwicklungsbiologie,-s-,German,750 CE - present
Entwicklungsbiologie,Biologie,German,750 CE - present
Sagengestalt,Sage,German,750 CE - present
Sagengestalt,-n-,German,750 CE - present
Sagengestalt,Gestalt,German,750 CE - present
Biolehrer,Bio,German,750 CE - present
Biolehrer,Lehrer,German,750 CE - present
Gedenkfeier,gedenken,German,750 CE - present
Gedenkfeier,Feier,German,750 CE - present
Gewaltenteilung,Gewalten,German,750 CE - present
Gewaltenteilung,Teilung,German,750 CE - present
Gewaltentrennung,Gewalten,German,750 CE - present
Gewaltentrennung,Trennung,German,750 CE - present
Platzverweis,Platz,German,750 CE - present
Platzverweis,Verweis,German,750 CE - present
Feldverweis,Feld,German,750 CE - present
Feldverweis,Verweis,German,750 CE - present
Schlafraum,Schlaf,German,750 CE - present
Schlafraum,Raum,German,750 CE - present
Rammbock,rammen,German,750 CE - present
Rammbock,Bock,German,750 CE - present
Wurmfortsatz,processus vermiformis,New Latin,not available
Eheschließung,Ehe,German,750 CE - present
Eheschließung,Schließung,German,750 CE - present
Frischwasser,frisch,German,750 CE - present
Frischwasser,Wasser,German,750 CE - present
Zeitungsverkäufer,Zeitung,German,750 CE - present
Zeitungsverkäufer,-s-,German,750 CE - present
Zeitungsverkäufer,Verkäufer,German,750 CE - present
Vorsteher,vorstehen,German,750 CE - present
Vorsteher,-er,German,750 CE - present
Grashalm,Gras,German,750 CE - present
Grashalm,Halm,German,750 CE - present
Ledergürtel,Leder,German,750 CE - present
Ledergürtel,Gürtel,German,750 CE - present
Falschgeld,falsch,German,750 CE - present
Falschgeld,Geld,German,750 CE - present
Reifenpanne,Reifen,German,750 CE - present
Reifenpanne,Panne,German,750 CE - present
Reinigungsmittel,Reinigung,German,750 CE - present
Reinigungsmittel,-s-,German,750 CE - present
Reinigungsmittel,Mittel,German,750 CE - present
Fehlersuche,Fehler,German,750 CE - present
Fehlersuche,Suche,German,750 CE - present
Allgemeinsprache,allgemein,German,750 CE - present
Allgemeinsprache,Sprache,German,750 CE - present
Gemeinsprache,gemein,German,750 CE - present
Gemeinsprache,Sprache,German,750 CE - present
Flachland,flach,German,750 CE - present
Flachland,Land,German,750 CE - present
Handwurzel,Hand,German,750 CE - present
